,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
5341,80239865,ok,ok,ok,"Jirayu La-ongmanee, Focus Jirakul",,"April 20, 2018",2016,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","Two young lovers vow to stay friends through thick and thin, but separation tests their bond until fate allows them to reunite."
5342,80192186,ok,ok,ok,"Lucy Hale, Kathryn Prescott, Alexandra Shipp, Awkwafina, Alex Wolff, Brooke Smith, Jerry MacKinnon, Ronen Rubenstein, Satya Bhabha, Sydney Lucas",United States,"April 20, 2018",2018,TV-MA,97 min,"Comedies, Dramas, Independent Movies",Four best friends navigate loss and major life changes – and smoke a lot of weed – during their last two weeks of high school.
5343,80216834,ok,ok,ok,"Ed Harris, Jason Sudeikis, Elizabeth Olsen","Canada, United States","April 20, 2018",2018,TV-MA,105 min,"Comedies, Dramas","A record company exec joins his estranged dad, a famous photographer who's dying, on a road trip to the last lab still developing Kodachrome film."
5344,80174436,ok,ok,ok,,United States,"April 20, 2018",2018,TV-PG,79 min,Documentaries,"After rigorous testing in 1961, a small group of skilled female pilots are asked to step aside when only men are selected for spaceflight."
5345,70241596,ok,ok,ok,"Snoop Dogg, Wiz Khalifa, Mike Epps, Teairra Mari, Derek Kane, Luenell, Teni Panosian, Paul Iacono, Andy Milonakis, Mystikal",United States,"April 20, 2016",2012,R,76 min,Comedies,"Devin Overstreet may be the class valedictorian, but he hasn't had much life experience. Enter Mac Johnson, a 10th-year senior and weed dealer."
5346,80174097,ok,ok,ok,"Wendy Raquel Robinson, Ross Fleming, Shondrella Avery, Tammy Townsend, Omar Gooding, Tracy Davis, Veronika Bozeman, Kelly Perine, Valarie Pettiford",United States,"April 2, 2019",2016,TV-MA,86 min,"Comedies, Romantic Movies","Single entrepreneur Veronica finally starts to believe in love after meeting sexy Lance, but she soon discovers he's hiding something from her."
5347,81076749,ok,ok,ok,"Anil Kapoor, Sonam Kapoor, Rajkummar Rao, Juhi Chawla, Abhishek Duhan, Regina Cassandra, Madhumalti Kapoor, Seema Pahwa, Brijendra Kala, Alka Badola Kaushal",India,"April 2, 2019",2019,TV-14,120 min,"Comedies, Dramas, International Movies","As her family seeks to marry her off and a hopeful writer pursues her, a small-town woman struggles to reveal the long-hidden truth about who she loves."
5348,81066961,ok,ok,ok,"Harvind Raj, Jibrail Rajhula, Tinesh Sarathi Krishnan, Kuben Mahadevan, Senthil Kumaran Muniandy",Malaysia,"April 2, 2019",2015,TV-14,76 min,"Dramas, International Movies","In early 1990s Malaysia, a Tamilian boy faces pressure from his immigrant father to focus on school but is drawn to his uncles’ lives of crime."
5349,80174687,ok,ok,ok,Kevin Hart,United States,"April 2, 2019",2019,TV-MA,60 min,Stand-Up Comedy,"As a father of three on his second marriage, Kevin Hart proves that being him is indeed a tall order in a fresh special inspired by his own mistakes."
5350,80237428,ok,ok,ok,"Livia Brito, Juan Eduardo Colucho, Arap Bethke, María Fernanda Yépes, Alejandro Nones, María De La Fuente, Verónica Montes, Natasha Domínguez, María Fernanda García, Mauricio Aspe, Stephanie Salas, Tommy Vasquez, Macarena Achaga",Mexico,"April 2, 2018",2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","Dreaming her whole life of becoming a pilot, Yolanda finds work as a flight attendant, unaware she'll soon be thrust into a drug smuggling operation."
5351,80015799,ok,ok,ok,"Ethan Hawke, January Jones, Bruce Greenwood, Zoë Kravitz, Jake Abel, Ryan Montano, Dylan Kenin, Stafford Douglas",United States,"April 2, 2017",2014,R,103 min,Dramas,"As Tommy Egan pilots armed drones over Afghanistan from the safe comfort of Las Vegas, the remote nature of his work begins to raise moral questions."
5352,80036657,ok,ok,ok,"Jack Black, James Marsden, Kathryn Hahn, Jeffrey Tambor, Russell Posner, Henry Zebrowski, Kyle Bornheimer, Mike White","United Kingdom, United States","April 2, 2017",2015,R,101 min,Comedies,A loser in charge of planning his high school class's 20-year reunion thinks he's scored a major coup when he gets a marginally famous alum to attend.
5353,81035861,ok,ok,ok,Mohamed Ramadan,Egypt,"April 19, 2019",2012,TV-MA,100 min,"Action & Adventure, Dramas, International Movies","Following the mysterious death of his parents, a young man finds himself enmeshed in the dark world of drugs and crime."
5354,81037733,ok,ok,ok,"Alex Russell, Rose McIver, Jean Smart, Scott Porter, Kevin Linehan, Spencer Grammer, Carter Hastings, Riley Voelkel, John Getz",United States,"April 19, 2019",2018,TV-MA,90 min,"Dramas, Romantic Movies, Sports Movies","After 12 years in the minors, a struggling baseball player retires, returns home and faces the last person he struck out with – his ex-girlfriend."
5355,81010166,ok,ok,ok,Brené Brown,,"April 19, 2019",2019,TV-14,77 min,Documentaries,"With humor and empathy, Brené Brown discusses what it takes to choose courage over comfort in a culture defined by scarcity, fear and uncertainty."
5356,80112518,ok,ok,ok,"Dave Johns, Hayley Squires, Briana Shann, Dylan McKiernan, Kate Rutter, Sharon Percy, Kema Sikazwe, Steven Richens","United Kingdom, France, Belgium","April 19, 2019",2016,R,100 min,"Dramas, Independent Movies","While fighting for his welfare benefits following a job-ending heart attack, a widowed carpenter befriends a single mother in a similar plight."
5357,81072829,ok,ok,ok,"Aaron Yan, Jiro Wang, Calvin Ka-Sing Chen, Danson Tang, Tsai Yi-chen, Alien Huang",Taiwan,"April 19, 2019",2005,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Comedies","Gifted with special powers, fighting skills and slick hair, the rowdy KO One navigates tough friendships and high school romance."
5358,80198950,ok,ok,ok,Chris Lilley,Australia,"April 19, 2019",2019,TV-MA,1 Season,"International TV Shows, TV Comedies",This mockumentary series follows the peculiar lives of six eccentric – and sometimes obscene – misfits who march to their own beat.
5359,81033430,ok,ok,ok,"Manav Kaul, Amrita Bagchi, Divya Dutta, Neena Gupta, Niharika Lyra Dutt, K.C. Shankar",India,"April 19, 2019",2019,TV-14,102 min,"Dramas, Independent Movies, International Movies",A dejected small-town music teacher grapples with guilt and regret when his ex-pupil who once loved him returns home as the star he always wanted to be.
5360,81072807,ok,ok,ok,"Ruby Lin, Derek Chang, Lee Lee-zen, Archie Kao, Yen Yi-wen, Chu Chung-heng, Aaron Chen, Greg Han, Wen Chen-ling, Zhang Guang-chen",Taiwan,"April 19, 2019",2017,TV-14,1 Season,"International TV Shows, Romantic TV Shows","Heartbroken and romantically pessimistic, a commercial director meets a young artist and teaches him life-changing lessons about love."
5361,80196883,ok,ok,ok,"Mikako Tabe, Soki Matsumoto, Takayuki Yamada, Mai Kanazawa, Shigeru Sugimoto, Issei Takubo, Kanako Nishiyama, Yuzuha Kobayashi, Masako Matsuno, Kana Odaira, Hitoshi Honma, Ayano Kinashi","Japan, United States","April 19, 2019",2019,TV-PG,1 Season,"Anime Series, International TV Shows","Her life might be a little mundane, but Kaoru gets to go home to Rilakkuma, her endearingly lazy roommate who happens to be a fuzzy toy bear."
5362,81035851,ok,ok,ok,"Haifa Wehbe, Bassem Samra, Mohamed Lotfy, Ahmed Fathy, Nagua Fouad, Ahlam Al-Gritly, Karim El Abnoudi, Salah Abdullah, Hakim, Usha",Egypt,"April 19, 2019",2014,TV-MA,98 min,"Dramas, International Movies","Hoping to earn money to support her son, a single mother sings in a nightclub, where danger lurks around every corner."
5363,80202920,ok,ok,ok,"Gina Rodriguez, Brittany Snow, DeWanda Wise, Lakeith Stanfield, RuPaul Charles, Peter Vack, Alex Moffat, Rosario Dawson, Rebecca Naomi Jones, Jaboukie Young-White, Michelle Buteau, Questlove",United States,"April 19, 2019",2019,R,92 min,"Comedies, Romantic Movies","On the heels of a blindsiding breakup, music journalist Jenny braces for a new beginning – and one last adventure with her closest friends."
5364,81088285,ok,ok,ok,Peter Coyote,United States,"April 19, 2019",2018,TV-14,116 min,Documentaries,A look at how a world-renowned medical institution prioritizes patients' needs and has adapted to healthcare's evolving demands for over 150 years.
5365,81080942,ok,ok,ok,"Riccardo Scamarcio, Sara Serraiocco, Alessio Praticò, Alessandro Tedeschi, Marie-Ange Casta","Italy, France","April 19, 2019",2019,TV-MA,111 min,"Dramas, International Movies",A rebellious teen grows up to become one of Milan's most ambitious criminals during the golden years of the 'ndrangheta Mafia in the 1980s.
5366,80187301,ok,ok,ok,"Johnny Massaro, Bianca Comparato, Regina Braga, Maria Laura Nogueira, Victor Mendes, Thiago Amaral, Rafael Primot, Eduardo Mossri, Rita Batata, Larissa Ferrara",Brazil,"April 19, 2018",2017,TV-MA,90 min,"Comedies, Dramas, International Movies",A Brazilian man tries a myriad of ways to get over his breakup with his girlfriend but is surprised to learn it's more difficult than he anticipated.
5367,80178971,ok,ok,ok,"Alicia von Rittberg, Maximilian Meyer-Bretschneider, Justus von Dohnányi, Matthias Koeberlin, Christoph Bach, Ernst Stötzner, Klara Deutschmann, Ramona Kunze-Libnow, Daniel Sträßer, Tanja Schleiff, Monika Oschek, Emilia Schüle, Matthias Brenner, Thomas Loibl",Germany,"April 19, 2018",2017,TV-MA,1 Season,"International TV Shows, TV Dramas","At Berlin's Charité hospital in 1888, Ida finds romance, a path to her dream job and an inside look into cures for tuberculosis and diphtheria."
5368,80215782,ok,ok,ok,"Donnie Yen, Andy Lau, Philip Keung, Kent Cheng, Wilfred Lau, Ken Tong, Yu Kang","Hong Kong, China","April 19, 2018",2017,TV-MA,129 min,"Action & Adventure, Dramas, International Movies","In corrupt, British-colonized Hong Kong, a mainland Chinese immigrant rises to the top of the city's drug underworld with the help of a notorious cop."
5369,80172000,ok,ok,ok,"Dave Hunt, Bo Gritz, Sara Weaver",United States,"April 19, 2017",2017,TV-MA,53 min,Documentaries,"A botched attempt to arrest a white supremacist in Idaho results in a gun battle, a standoff and three deaths that galvanize public opinion in 1992."
5370,80169778,ok,ok,ok,,United States,"April 19, 2017",2017,TV-14,102 min,Documentaries,Domestic terrorist Timothy McVeigh's bomb attack on an Oklahoma City federal building in 1995 is chronicled in this examination of the shocking event.
5371,81035844,ok,ok,ok,"Taher Farouz, Sad Al-Saghir, Ahmad Faloks, Soleiman Eid, Mahmood El-Laithi, Hesham Ismail, Shaima Saif, Nermin Maher, Sofinar",Egypt,"April 18, 2019",2016,TV-14,91 min,"Comedies, International Movies","With the help of his friends, a man breaks out of prison in hopes of restoring a lively nightclub."
5372,81035842,ok,ok,ok,"Hassan El Raddad, Emy Samir Ghanim, Bayyumi Fuad, Taher Abu Lela, Nesreen Ameen, Mourad Makram, Diaa El-Merghani, Juditta Salem-Wolff",Egypt,"April 18, 2019",2016,TV-14,99 min,"Comedies, International Movies",Trouble and high jinks ensue when a man and woman stumble on a bag full of money while out on the town.
5373,81035860,ok,ok,ok,"Sameh Hussain, Hasan Abdulfattah, Sulayman Id, Ayten Amer, Hassan Hosny",Egypt,"April 18, 2019",2013,TV-14,99 min,"Comedies, International Movies","Relocated to a new post and struggling to adjust, a police officer further complicates his life by falling for a woman he has little in common with."
5374,81035850,ok,ok,ok,"Ramez Galal, Shery Adel, Hassan Hosny, Samy Maghawry, Youssef Eid, Raja Al-Jeddawi, Edward",,"April 18, 2019",2014,TV-14,99 min,"Comedies, International Movies",A man finds his marriage to a dedicated women's rights activist facing some unexpected challenges over her commitment to the cause.
5375,81035846,ok,ok,ok,"Mona Zaki, Asser Yassin, Amr Saad, Salwa Mohammed",Egypt,"April 18, 2019",2015,TV-MA,98 min,"Action & Adventure, Dramas, International Movies","After losing her eyesight in an accident, a woman lands in a love triangle as she looks for meaning in her life."
5376,81035854,ok,ok,ok,"Nada Al Alfi, Bassel El Kadi, Samira Maqroun, Tareq Abdalla, Ahmed Awni, Emad Ghoniem, Abeer Mansour, Youssef Mohamed",Egypt,"April 18, 2019",2014,TV-14,73 min,"Horror Movies, Independent Movies, International Movies","When an aspiring documentarian returns to his hometown to investigate paranormal happenings, his girlfriend's mental health takes a troubling turn."
5377,80097516,ok,ok,ok,"Alycia Debnam-Carey, William Moseley, Connor Paolo, Brit Morgan, Brooke Markham, Sean Marquette, Liesl Ahlers, Shashawnee Hall, Susan Danford",Germany,"April 18, 2018",2016,R,92 min,"Horror Movies, International Movies",A popular college student's love of social media becomes her biggest regret when a mysterious account marks each of her friends for a grisly demise.
5378,70217161,ok,ok,ok,"Jaleel White, Long John Baldry, Garry Chalk","United States, Canada","April 18, 2018",1993,TV-Y,1 Season,Kids' TV,"Hyper hedgehog Sonic and his cohort Miles ""Tails"" Prower defend the planet Mobius against Dr. Robotnik and his evil schemes in this animated series."
5379,80164465,ok,ok,ok,"Ricky Garcia, Jodelle Ferland, Barry Bostwick, Fiona Vroom, Kevin O'Grady, Karen Holness",United States,"April 18, 2017",2017,PG,95 min,"Children & Family Movies, Comedies","When his video game concept is stolen by a dishonest executive, a teenage chronic liar sets out to prove that he's telling the truth, for once."
5380,80117484,ok,ok,ok,"Keith Lucas, Kenny Lucas",United States,"April 18, 2017",2017,TV-MA,50 min,Stand-Up Comedy,"Deadpan twin comics Keith and Kenny Lucas take the stage in Brooklyn with a set that touches on drugs, race, Deion Sanders, teachers and O.J. Simpson."
5381,80017099,ok,ok,ok,"Kate Winslet, Matthias Schoenaerts, Alan Rickman, Stanley Tucci, Helen McCrory, Steven Waddington, Jennifer Ehle, Rupert Penry-Jones, Paula Paul, Danny Webb, Phyllida Law",United Kingdom,"April 17, 2019",2014,R,113 min,"Dramas, Independent Movies, International Movies","A willful young woman is hired to design a garden at Versailles for Louis XIV. Soon, she's ensnared in political and romantic complications."
5382,81043542,ok,ok,ok,"Sema Şimşek, Nilay Gök, Volkan Ünal, Fehmi Karaarslan, Elçin Atamgüç, Ömer Duran, Murat Seviş, Aybike Turan, Burak Çimen",Turkey,"April 17, 2019",2015,TV-MA,153 min,"Horror Movies, International Movies","A cardiologist tries to pinpoint the cause of her mother's sudden death as her sister, who witnessed it, claims malevolent demons are at play."
5383,81026329,ok,ok,ok,"Dylan Haegens, Nick Golterman, Marit Brugman, Ilse Warringa, Teun Peters, Patrick Stoof, Rick Vermeulen, Rico Verhoeven",Netherlands,"April 17, 2019",2018,TV-PG,81 min,"Comedies, International Movies",A YouTuber becomes obsessed with figuring out how his copycat archnemesis manages to steal all of his ideas.
5384,81006826,ok,ok,ok,Franco Escamilla,Mexico,"April 17, 2019",2019,TV-MA,54 min,Stand-Up Comedy,"Comedian Franco Escamilla shares stories about parenting his children when they get into trouble, with reflections on gender, friendship and romance."
5385,81013626,ok,ok,ok,Beyoncé Knowles-Carter,,"April 17, 2019",2019,TV-MA,138 min,"Documentaries, Music & Musicals","This intimate, in-depth look at Beyoncé's celebrated 2018 Coachella performance reveals the emotional road from creative concept to cultural movement."
5386,80232914,ok,ok,ok,"Chloé Lambert, Philippe Dusseau, Emilie de Preissac, Marc Ruchmann, Blanche Veisberg, Eric Savin, Nicolas Gob, Catherine Vinatier, Thierry Godard",France,"April 17, 2018",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Friends gathered at a remote chalet in the French Alps for a summer getaway are caught in a deadly trap as a dark secret from the past comes to light.
5387,80213655,ok,ok,ok,"Natasha Leggero, Moshe Kasher",United States,"April 17, 2018",2018,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies","Impending parenthood does funny things to Natasha Leggero and Moshe Kasher, who dissect family, relationships and more in a trio of stand-up specials."
5388,80027271,ok,ok,ok,"Shantel VanSanten, Diogo Morgado, JD Pardo, Joel Courtney, Jon Fletcher, Sofia Black D'Elia, Anna Diop, Craig Frank",United States,"April 17, 2016",2015,TV-PG,1 Season,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",A group of strangers who are killed by a mysterious object soon come back to life and learn they have been chosen to prevent the apocalypse.
5389,80029368,ok,ok,ok,Chris D'Elia,United States,"April 17, 2015",2015,TV-MA,84 min,Stand-Up Comedy,Stand-up comedian Chris D'Elia covers everything from how to improve the NFL to why dating is evil and that babies should grow up before they're born.
5390,70222859,ok,ok,ok,"Miles Teller, Skylar Astin, Justin Chon, Sarah Wright, Jonathan Keltz, François Chau, Russell Hodgkinson, Daniel Booko, Russell Mercado, Josie Loren, Dustin Ybarra",United States,"April 16, 2019",2013,R,93 min,Comedies,Jeff's straight-and-narrow life changes abruptly when his buddies take him out for a birthday bash – the night before a crucial med school interview.
5391,70261674,ok,ok,ok,"Domhnall Gleeson, Rachel McAdams, Bill Nighy, Lydia Wilson, Lindsay Duncan, Richard Cordery, Tom Hollander, Margot Robbie, Joshua McGuire, Vanessa Kirby",United Kingdom,"April 16, 2019",2013,R,123 min,"Comedies, Dramas, International Movies","When Tim learns that the men in his family can travel in time and change their own lives, he decides to go back and win the woman of his dreams."
5392,70045274,ok,ok,ok,"Steve Carell, John Goodman, Molly Shannon, Lauren Graham, Graham Phillips, Johnny Simmons, Morgan Freeman, Wanda Sykes, John Michael Higgins, Jonah Hill, Jimmy Bennett",United States,"April 16, 2019",2007,PG,96 min,"Children & Family Movies, Comedies, Faith & Spirituality","God summons narcissistic Evan to build an ark in preparation for a flood. Meanwhile, Evan's family interprets his new hobby as a midlife crisis."
5393,81034599,ok,ok,ok,"Ansel Elgort, Suki Waterhouse, Douglas Hodge, Patricia Clarkson, Matt Bomer, Souleymane Sy Savane, Shunori Ramanathan, Joe Egender",United States,"April 16, 2019",2018,TV-MA,101 min,"Dramas, Independent Movies, Sci-Fi & Fantasy","Two siblings share a body, each getting it for 12 hours a day. But when one of them breaks the rules, their whole way of life comes crashing down."
5394,80999069,ok,ok,ok,"Elyse Maloway, Vincent Tong, Erin Mathews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Diana Kaarina, Ian James Corlett, Britt McKillip",,"April 16, 2019",2019,TV-Y,59 min,Children & Family Movies,"On the first night of spring, the Super Monsters gather for food, fun and games in the park – and get to meet their adorable new pets!"
5395,81090128,ok,ok,ok,David Eagleman,United States,"April 16, 2019",2019,TV-14,53 min,Documentaries,"Neuroscientist David Eagleman taps into the creative process of various innovators while exploring brain-bending, risk-taking ways to spark creativity."
5396,70114022,ok,ok,ok,"John C. Reilly, Ken Watanabe, Josh Hutcherson, Chris Massoglia, Ray Stevenson, Patrick Fugit, Orlando Jones, Willem Dafoe, Salma Hayek, Michael Cerveris, Jane Krakowski, Frankie Faison, Patrick Breen, Colleen Camp, Don McManus, Jessica Carlson, Kristen Schaal",United States,"April 16, 2018",2009,PG-13,109 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy","When Darren Shan is taken to a circus that's chock-full of sideshow oddities, he meets a vampire and receives a life-changing bite on the neck."
5397,80180225,ok,ok,ok,"Anton Yelchin, Lucie Lucas, Françoise Lebrun, Paulo Calatré","Portugal, France, Poland, United States","April 16, 2018",2016,TV-MA,77 min,"Dramas, Independent Movies, Romantic Movies","In a coastal Portuguese city, an erotic encounter ensues between an American expat and a French student, resonating through their lives years later."
5398,80015794,ok,ok,ok,"Al Pacino, Holly Hunter, Harmony Korine, Chris Messina, Skylar Gasper, Brian D. Mays, Herculano Trevino, Angela Woods",United States,"April 16, 2017",2014,PG-13,97 min,"Dramas, Independent Movies",A reclusive small-town locksmith who can't stop writing letters to a lost love meets a kindly bank teller who challenges him to look to the future.
5399,70283263,ok,ok,ok,"Aimee Teegarden, Matt Lanter, Grey Damon, Malese Jow, Greg Finley, Natalie Hall, Titus Makin Jr., Chelsea Gilligan",United States,"April 16, 2015",2014,TV-14,1 Season,"Romantic TV Shows, TV Dramas, TV Sci-Fi & Fantasy",The passionate love between an alien boy and a human girl grows more and more dangerous as they face the wrath of their families and communities.
5400,81088700,ok,ok,ok,"Om Puri, Pat Cusick, Navin Nischol, Perizaad Zorabian",India,"April 15, 2019",2001,TV-MA,102 min,"Comedies, Dramas, International Movies",A down-and-out Hollywood actor is utterly unprepared for the eccentricities that await when an Indian producer offers him a role in a Bollywood film.
5401,70043149,ok,ok,ok,"Koena Mitra, Fardeen Khan, Kay Kay Menon, Mumait Khan, Rakhi Sawant, Feroz Khan, Zabyn Khan, Rohit Roy, Gulshan Grover, Amin Hajee",India,"April 15, 2019",2005,TV-MA,141 min,"International Movies, Music & Musicals, Thrillers","Indebted to a gangster, a grifter assembles a band of fellow swindlers to attempt his biggest scam yet, but it's soon clear that no one can be trusted."
5402,81018181,ok,ok,ok,,United States,"April 15, 2019",2018,TV-MA,95 min,"Documentaries, Sports Movies",Bodybuilders come together from around the world to compete in the Mr. Olympia competition and try to achieve their goals of physical perfection.
5403,70040077,ok,ok,ok,"Kay Kay Menon, Shiney Ahuja, Chitrangada Singh, Ram Kapoor, Saurabh Shukla, Yashpal Sharma, Jasbir Malik, Sohrab Ardeshir, Aditya Bhattacharya, Arif Zakaria","India, France","April 15, 2019",2003,TV-MA,111 min,"Dramas, International Movies, Romantic Movies","In a politically charged India of the 1970s, three friends are transformed by personal ideologies, dangerous ambitions and matters of the heart."
5404,60031998,ok,ok,ok,"Rahul Bose, Sanjay Suri, Rinke Khanna, Riya Sen, Juhi Chawla, Shayan Munshi",India,"April 15, 2019",2003,TV-MA,131 min,"Comedies, International Movies, Music & Musicals","Juggling personal predicaments and workplace woes, three buddies and bandmates practice for their ultimate dream: winning a coveted music competition."
5405,60036103,ok,ok,ok,"Rahul Bose, Vijay Raaz, Anusha Dhandekar, Perizaad Zorabian, Saurabh Shukla, Asrani, Shehzad Khan",India,"April 15, 2019",2003,TV-14,116 min,"Comedies, International Movies, Romantic Movies","Still a virgin at 32 years old, a frustrated advertising agent gets the shock of his life when an unlikely chain of events turns him into a porn star."
5406,81086641,ok,ok,ok,"Mahabrata Basu, Anumegha Banerjee, Koushik Sen, Sreelekha Mitra, Shantilal Mukherjee, Iqbal Sultan, Daminee Basu, Subhajit Das",India,"April 15, 2019",2018,TV-14,119 min,"Dramas, International Movies, Sci-Fi & Fantasy","Mistreated by his cruel uncle, an imaginative orphan with autism sees hope when a fairy vows to change his life with a week of enchanted recipes."
5407,70027133,ok,ok,ok,"Sanjay Dutt, Aishwarya Rai Bachchan, Zayed Khan, Brijendra Kala, Sadiya Siddiqui, Kamini Khanna",India,"April 15, 2019",2005,TV-14,146 min,"Dramas, International Movies, Romantic Movies","When a novelist seeks inspiration by urging his wife to have an affair, the line between his story and his real life grows disconcertingly blurry."
5408,81086640,ok,ok,ok,"Jimmy Shergill, Aashi Rawal, Stuti Dwivedi, Deah Tandon, Sharvil Patel, Hardil Kanabar, Mann Patel, Ugam Khetani, Manmeet Singh, Nazia Davison",India,"April 15, 2019",2016,TV-PG,101 min,"Action & Adventure, Comedies, Dramas",Unexpected wildlife adventures and valuable life lessons await seven city kids when they suddenly become lost in the forest during a school field trip.
5409,81009808,ok,ok,ok,"Timm Sharp, Hayley Law, Camila Mendes, Brett Dier, Jessica Barden, Avan Jogia",Canada,"April 15, 2019",2018,TV-MA,82 min,"Comedies, Independent Movies, Romantic Movies","Fed up with dating and debt, a naïve college senior documents her experience of being with a wealthy, older man for a gonzo journalism grant."
5410,80189853,ok,ok,ok,"Frank Grillo, Bojana Novakovic, Jonny Weston, Callan Mulvey, Antonio Fargas, Yayan Ruhian, Pamelyn Chee, Jacob Vargas, Iko Uwais","United Kingdom, China, Canada, Indonesia, Singapore, United States","April 15, 2018",2017,R,107 min,"Action & Adventure, Sci-Fi & Fantasy","In the wake of an extraterrestrial invasion, a suspended L.A. cop teams up with survivors to stop the onslaught and rescue human captives."
5411,70059700,ok,ok,ok,Eddie Murphy,United States,"April 15, 2018",1983,NR,69 min,Stand-Up Comedy,"Flashing the wild stand-up comedy that made him a household name, Eddie Murphy unleashes uncensored observations and parodies in this 1983 live show."
5412,70142918,ok,ok,ok,"Jennifer Stone, Kristin Booth, Wesley Morgan, Doug Murray, Shauna MacDonald, Jason Blicker, Jayne Eastwood, Melinda Shankar, Alexander Conti, Vanessa Morgan","United States, Canada","April 15, 2018",2010,TV-G,87 min,"Children & Family Movies, Comedies",Intrepid writer Harriet Welsch is determined to become the class blogger despite stiff competition from her snooty archrival.
5413,80992231,ok,ok,ok,,Italy,"April 15, 2018",2015,TV-MA,91 min,"Documentaries, International Movies, Music & Musicals","In the '90s, the explosive popularity of hip-hop music in Italy impacts the nation's character while creating a new kind of renegade artist."
5414,80081790,ok,ok,ok,"Stephen Graham, Conleth Hill, Lara Pulver, Arsher Ali, Stuart Graham, Ian McElhinney",United Kingdom,"April 15, 2017",2015,TV-MA,92 min,"Dramas, Thrillers","When a guard catches a writer-television host shoplifting, instead of turning him in, he only asks to be a friend, then begins to rule his life."
5415,80122232,ok,ok,ok,"Sharad Kelkar, Aahana Kumra, Mahesh Manjrekar, Deepali Pansare, Danish Pandor, Jason Tham, Reena Aggarwal, Swati Rajput",India,"April 15, 2017",2015,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure","A mix of brilliance, erudition and skill enables a modern Sherlock Holmes to solve impossible cases, all while he tries to heal personal wounds."
5416,80122192,ok,ok,ok,"Karuna Pandey, Chandan Anand, Kanika Shivpuri, Ved Thappar, Nupur Alankar, Tarun Mehta, Priya Marathe, Vasundhara Kaul, Ankit Narang, Arshima Thapar",India,"April 15, 2017",2015,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","An impulsive, free-spirited woman who's defied convention for much of her life suddenly finds herself flirting with a classic romance."
5417,80015280,ok,ok,ok,"Lina Larissa Strahl, Lisa-Marie Koroll, Louis Held, Ruby O. Fee, Charly Hübner, Michael Maertens, Winnie Böwe, Fabian Buch, Max von der Groeben, Martin Seifert",Germany,"April 15, 2017",2014,TV-PG,97 min,"Children & Family Movies, Music & Musicals",Teen witch Bibi and horse-loving Tina face trouble when a posh girl flirts with Tina's boyfriend and a crook sets his greedy eyes on a promising foal.
5418,80141253,ok,ok,ok,"Lina Larissa Strahl, Lisa-Marie Koroll, Louis Held, Emilio Moutaoukkil, Michael Maertens, Martin Seifert, Winnie Böwe, Fabian Buch, Mavie Hörbiger, Olli Schulz, Charly Hübner, Milan Peschel",Germany,"April 15, 2017",2014,TV-14,105 min,"Children & Family Movies, Music & Musicals","When robbers hit Falkenstein castle, teen witch Bibi and pal Tina hunt for the crooks, then devise a plan to save the neighbors' failing ranch."
5419,80141254,ok,ok,ok,"Lina Larissa Strahl, Lisa-Marie Koroll, Tilman Pörzgen, Philipp Laude, Charly Hübner, Louis Held, Benjamin Lutzke, Max von der Groeben, Kostja Ullmann, Michael Maertens, Fabian Buch, Winnie Böwe",Germany,"April 15, 2017",2016,TV-14,107 min,"Children & Family Movies, Music & Musicals","At summer camp, young Bibi and her friends are pitted against the boys in a treasure hunt. But what's a witch to do when she loses her powers?"
5420,80122235,ok,ok,ok,"Ragini Khanna, Mandira Bedi, Tanishaa Mukerji",India,"April 15, 2017",2014,TV-PG,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies","Training a keen eye on hot-button political topics, this variety show features stand-up comedy, sketches and sarcastic celebrity impersonations."
5421,80122191,ok,ok,ok,"Umang Jain, Indraneil Sengupta, Rohit Bakshi, Karan Suchak, Shresth Kumar, Ankit Gera, Rushiraj Pawar, Nikita Sharma, Varun Kapoor, Kamalika Guha Thakurta, Sahil Uppal, Charu Asopa",India,"April 15, 2017",2015,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy","After years spent in isolation, a young girl with extraordinary powers returns to human society to battle dark, mythological beings."
5422,80176265,ok,ok,ok,"Nadia Ramlee, Chio Su-Ping, Jeremy Linn, Marlon Dance-Hooi","United Kingdom, Singapore","April 15, 2017",2017,TV-Y,1 Season,"Kids' TV, TV Comedies","Seven furry, colorful friends who live in the small town of Oddsville like to play, have adventures and get into all sorts of creative mischief."
